id,sentence,labels
6967,GRIFFIN TECHNOLOGY INC lt GRIF 4TH QTR NET Ended Jan 31 Shr loss ct loss cts Net loss 25 800 loss 157 100 Revs 323 500 930 400 Year Shr profit 19 cts profit cts Net profit 401 100 profit 93 100 Revs 10.3 mln 807 000,"22,"
5878,AMERICAN EXPRESS lt AXP MAY SELL SHEARSON STAKE American Express Co Shearson Lehman Brothers Inc subsidiary holding talks equity investment Shearson Lehman lt Nippon Life Insurance Co Japan The company The discussions led understanding Nippon Life purchase 13 pct equity investment Shearson Lehman 530 mln dlrs American Express Shearson Lehman Nippon Life explore mutually advantageous nonexclusive business investment opportunities The company definitive agreement matter subject conditions including approval American Express board Japanese Ministry Finance The company board scheduled meet March 27 regular monthly sessions American Express continuing evaluate courses action strategic Shearson Lehman addition investment Nippon Life It options range expanding Shearson capacity meet international competition broadening access capital The company All courses action study reflect continuing integral role Shearson Lehman American Express worldwide financial services strategy,"1,"
1659,CB AND lt CBTB COMPLETES ACQUISITION CB Bancshares Inc completed acquisition First Community Bancshares Inc Of Tifton Ga assets 62 mln dlrs,"89, 61,"
4704,UK FEB RETAIL SALES RISE PROVISIONAL 2.2 PCT JAN FALL 2.2 PCT OFFICIAL UK FEB RETAIL SALES RISE PROVISIONAL 2.2 PCT JAN FALL 2.2 PCT OFFICIAL,"68,"
2575,CURRENT ACCOUNT DEFICIT NARROWS IN JANUARY New Zealand current account deficit narrowed 180 mln Dlrs January 203 mln revised 207 mln December 305 mln January 1986 smoothed measurement Statistics Department Unsmoothed figures deficit 162 mln dlrs January 107 mln revised 75 mln December 1986 575 mln January 1986 The smoothed series -- adjusted iron random fluctuations -- widening surplus merchandise trade 46 mln surplus 33 mln revised 43 mln dlrs December 71 mln deficit ago period Exports 905 mln dlrs 929 mln revised 971 mln December 816 mln earlier imports fell 858 mln 895 mln revised 928 mln December 888 mln January 1986 Unadjusted merchandise figures surplus 53 mln dlrs 141 mln revised 203 mln surplus December 1986 323 mln deficit earlier The deficit invisibles unsmoothed figures eased 215 mln dlrs 248 mln revised 277 mln December 252 mln January 1986 The smoothed deficit invisibles fell 226 mln 237 mln revised 250 mln December 234 mln ago period,"61,"
3019,FEBRUARY JOBS GAINS SHOW STRONGER ECONOMY Momentum economy picking solid board increases February employment report economists farm payroll employment rose 337 000 February financial markets expected This 319 000 gain January revised reported 448 000 increase Even January February stronger report consensus expectation market Allan Leslie Discount Corporation Economists stressed gains hours signal larger gains February production income forecast The average week rose 0.2 hours 35.0 hours 34.8 hours January The average manufacturing week rose 0.3 hours 41.2 hours factory week November 1966 Commerce Department The gains manufacturing employment increase industrial production 0.5 0.7 pct Joe Carson Chemical Bank This compares 0.4 pct gain January industrial production Peter Greenbaum Smith Barney Harris Upham Co Inc average wage rate increased 8.87 dlrs hour February 8.83 dlrs January Combined increase hours ll pretty healthy gain personal income vis vis wage salary disbursement Greenbaum February personal income rise 0.5 pct flat January He February employment gains consistent firm quarter real gross national product growth forecast 3.7 pct Economists agreed employment data negative credit markets signal healthier economy easing Federal Reserve monetary policy But market fear tighter policy This report reason Fed easing Ray Stone Merrill Lynch Capital Markets Inc It address dollar situation If nudge policy tighter ll sit wait The data uniform Stone Durable weak January employment strong In January durable dropped 7.5 pct 4.0 pct drop factory retail sales fell 5.8 pct merchandise trade gap widened 14.8 billion dlrs Things adding Steve Slifer Lehman Goverment Securities Inc Consumer spending capital spending goverment spending net exports data weak quarter GNP growth pct The employment production data inventory build fourth quarter 1.3 pct GNP growth Manufacturing employment gained 50 000 falling 15 000 January Economists estimated 30 000 gain accounted striking workers steel machinery industries returning Even economists manufacturing gains improving trade outlook Jason Benderly Goldman Sachs Co trade picture improved fourth quarter net exports grew 20 pct annual rate rate increase imports fell pct continues improve quarter Not official statistics fourth quarter evidence pick overseas paper products chemicals tech capital trade improving Benderley The economy moving extremes Some reports bad quarter GNP grow middle pct 287 000 gain services employment comprised February employment gain Retail services employment rose 129 000 February compared gain 117 000 January reported 166 000 Construction employment rose slim 000 February But robust 113 000 gain January revised reported 142 000 gain The civilian unemployment rate unchanged February 6.7 pct This jobless rate stayed 6.7 pct consecutive months lowest reading March 1980 Commerce Department The Federal Reserve pleased report Carson This takes Fed flexibility ease reason tighten It,"25,33,36,39,68,85,"
967,AVERY lt AVRY SEES QTR YEAR LOSS Avery Inc company profit quarter profit 1987 Speaking annual shareholders meeting chairman Nelson Peltz declined estimate company profitable Peltz Uniroyal Chemical Co acquired increase Avery operating earnings acquisition costs prevent Avery posting net profits time At meeting stockholders approved increase authorized common shares 200 mln 15 mln In fiscal May 30 1986 Avery reported loss 489 000 dlrs The company changed fiscal Sept 30 The increase common shares cover exercise Triangle Industries Inc lt TRI Drexel Burnham Lambert Inc warrants issued relation Avery 710 mln dlr acquisition Uniroyal Chemical late,"29,"
5511,RANCO lt RNI HOLDERS APPROVE MERGER Ranco Inc shareholders special meeting approved merger lt Siebe PLC 40 dlrs share,"1,"
3038,lt CINEPLEX ODEON CORP YEAR NET Oper shr basic 1.04 dlrs 77 cts Oper shr diluted 89 cts 60 cts Oper net 31.6 mln 12.5 mln Revs 500.6 mln 170.9 mln Avg shrs 29.1 mln 14.3 mln Note 1985 net excludes extraordinary gain 756 000 dlrs 12 cts shr basic cts shr diluted 1986 net involves 53 week reporting period reflect change yr coincide calendar yr,"40,"
4388,FIRST BOSTON lt FBC STARTS ALLEGHENY lt AG BID First Boston Inc started announced tender offer common shares 2.19 dlr cumulative preference shares 11.25 dlr convertible preferred shares Allegheny International Inc 24.60 dlrs 20.00 dlrs 87.50 dlrs In newspaper advertisement company offer withdrawal rioghts expire April Nine extended The offer conditioned receipt majority Allegheny voting power diluted basis receipt thirds preference preferred shares merger approved Allegheny board remaining common preference preferred shares acquired tender prices follow offer Receipt minimum amounts offer First Boston sufficient voting power assure approval merger affirmative vote shareholder company,"1,"
1339,DIONICS INC lt DION YEAR NET Shr cts 10 cts Net 127 000 168 100 Revs 807 400 042 900,"22,"
159,GAINSCO INC lt GAIN 4TH QTR NET Shr nil cts Net 12 000 140 000 Revs 446 000 998 000 Avg shrs 364 000 461 000 Year Shr 60 cts 22 cts Net 257 000 774 000 Revs 18.3 mln 21.1 mln Avg shrs 788 000 461 000 Note Net includes realized gains investments 50 000 105 000 qtr 174 000 202 000 Net includes tax credit 64 000 ago 12 mths,"75,"
202,MONEY MARKET DEFICIT FORECAST AT 700 MLN STG The Bank England forecast shortage 700 mln stg money market Among main factors liquidity bills maturing official hands drain 501 mln stg rise note circulation bankers balances target 285 mln stg 45 mln stg Partly offsetting outflows exchequer transactions add 120 mln stg system,"5, 29, 61,"
2643,CCC ACCEPTS BONUS BID ON SEMOLINA TO EGYPT The Commodity Credit Corporation CCC accepted bid export bonus cover sale 000 tonnes semolina Egypt Agriculture Department The department bonus 233.91 dlrs tonne International Multifoods Corp The bonus paid form commodities CCC stocks The semolina shipment June 1987 An additional 13 000 tonnes semolina Egypt Export Enhancement Program initiative announced August 1986,"70, 11, 2,"
6373,COOPER lt CBE ASKS FTC TO END ACQUISITION LIMITS Cooper Industries Inc Federal Trade Commission vacate 1979 requires company FTC approval acquisitions FTC The issued settlement FTC charges Cooper merger Gardner Denver Co lessen competion increase concentration gas compressor industrial air tool industries FTC The requires 1989 Cooper FTC approval acquiring companies natural gas compressor hand held industrial pneumatic tool businesses,"1,"
6939,WOOLWORTH SAYS GROWTH PROSPECTS EXCITING Woolworth Holdings Plc lt WLUK earlier announced 1986 pre tax profits rise 42 pct 1985 prospects growth exciting The profit figure 115.3 mln stg exceeded forecast 10 pct hostile bid Dixons Group Plc lt DXNS company major step aim Woolworth profitable retailing It aimed produce growth businesses opportunities acquire specialist retail businesses Earlier month tentative merger talks street pharmacist lt Underwoods Plc called announced 19.2 mln stg recommended offer lt Charlie Browns Car Part Centres Plc The Do Yourself centres raised sales 31 pct retail profit 37 pct pretax contribution 45.5 mln largest single component The company improvement achieved substantial organic growth existing stores 29 outlets enhanced margins In sectors Comet electrical chain raised retail profits 46 pct 17.4 mln stg Woolworth chain reported 120 pct improvement 38.7 mln The company property operations increase start joint venture deal developers lt Rosehaugh Plc The defence costs 1.9 billion stg bid Dixons 16.0 mln stg extraordinary charge The 10 mln stg analysts forecasts As result shares rose peaking 865p night 842p easing 860p 1155 GMT,"22,"
3509,SWEDEN TO GO AHEAD WITH AFRICAN TRADE SANCTIONS Sweden ruling Social Democratic Party power government decree unilateral trade sanctions South Africa Prime Minister Ingvar Calrsson Carlsson told news conference party decided fight apartheid priority Sweden traditional policy adopting sanctions Security Council The government decide form trade boycott force,"85,"
3064,IMF URGES BELGIUM TO MAKE FURTHER SPENDING CUTS The Belgian government introduced scale public spending reductions told International Monetary Fund team scope cuts 1988 The suggestion contained preliminary conclusions annual IMF consultations Belgium economic policy copy distributed journalists weekly press conference meetings cabinet The IMF team urges Belgium adopt firm rate policy emphasis term rates The team report government praises spending cuts reduce 1987 government spending 195 billion francs 1986 Belgian economy perform broader basis time 1980s However adds lower inflation stabilisation debt gross national product ratio requires lower budget deficit pct GNP target government set 1989 The government net financing requirement 11.0 pct GNP 1986 The report The afforded growth real expenditure Government It revision Belgian tax system iron distortions meet hopes reduced tax burden substantial progress stabilising debt GNP ratio Because difficulty sustaining expenditure growth growing impatience tax reductions feel position stronger decide sharp expenditure reductions 1988 report adds The IMF urges strong rate policy signal government determination currency strong curb inflation It firmer term rates slow private net term capital outflows increased 1986 It urges net repayments foreign currency debt overhaul domestic capital markets facilitate subscriptions residents government bond issues Belgian francs,"9, 35, 1,"
